"registryid","x","y","county_fips","state_fips","state_nuclear_restrictions","state_electricity_price","state_net_electricity_imports","state_nuclear_inclusive_policy","traditionally_regulated_state_energy_market","state_construction_labor_5yr_mean_annual_wage","count_protected_lands","count_hazardous_facilities_within_5mi","fault_line_hazard","landslide_hazard","max_pga_lt_0o3g","hundred_year_flood_zone","slope_lt_12pct","open_water_or_wetland","streamflow_50kgpm_within_20mi","count_nuclear_rd_within_100mi"
"110046426907","-92.00335","34.218635","05069","05",NULL,"9.72846153846154",-12325,False,True,28818,2,6,True,True,True,NULL,True,True,True,0
"110046426934","-114.66148","36.66767","32003","32",NULL,"12.8215384615385",-670,True,True,38074,1,NULL,True,True,True,NULL,True,True,True,0
"110046426943","-86.09434","33.43681","01121","01",NULL,"11.4953846153846",-44514,False,True,31188,NULL,3,True,True,True,NULL,True,True,True,0
"110046426952","-90.18366","38.65179","29510","29",NULL,"10.7838461538462",5253,False,True,47082,NULL,8,True,True,True,NULL,True,False,True,0
"110032364288","-74.423968","40.616536","34039","34","{1,5}","15.1738461538462",8762,False,False,54244,1,8,True,False,True,NULL,True,True,True,0
"110038713782","-93.35595","44.93863","27053","27","{6}","12.1276923076923",12734,False,True,50780,NULL,5,True,True,True,NULL,True,True,True,0
"110038721782","-85.836861","41.581756","18039","18",NULL,"11.6746153846154",12707,True,True,39630,1,3,True,True,True,NULL,True,False,True,0
"110038721791","-85.83678","41.5812","18039","18",NULL,"11.6746153846154",12707,True,True,39630,1,3,True,True,True,NULL,True,False,True,0
"110038728393","-80.18791","25.84172","12086","12",NULL,"13.39",13226,False,True,31532,1,7,True,True,True,NULL,True,True,True,0
"110046426961","-70.45385","43.85965","23005","23","{4,7}","20.2846153846154",4068,False,False,33282,NULL,1,True,True,True,NULL,True,True,True,0
"110046426970","-70.7034","44.05422","23005","23","{4,7}","20.2846153846154",4068,False,False,33282,1,1,True,True,True,NULL,True,True,True,0
"110046426989","-70.25219","43.66046","23005","23","{4,7}","20.2846153846154",4068,False,False,33282,1,6,True,False,True,NULL,True,True,True,0
"110046543969","-87.71768","41.62484","17031","17","{2,4}","11.9869230769231",-34739,False,False,59038,NULL,4,True,False,True,NULL,True,True,True,1
"110046555562","-82.13315","41.46388","39093","39",NULL,"11.0361538461538",37952,True,False,43920,NULL,3,True,False,True,NULL,True,False,True,0
"110050064775","-68.80581","44.81311","23019","23","{4,7}","20.2846153846154",4068,False,False,33282,1,4,True,True,True,NULL,True,True,True,0
"110054145064","-98.99312","47.979113","38005","38",NULL,"7.98076923076923",-18183,False,True,41504,2,NULL,True,True,True,NULL,True,True,NULL,0
"110054145073","-71.416163","41.804687","44007","44","{2}","21.7238461538462",349,True,False,48036,2,18,True,True,True,NULL,True,True,True,6
"110054145091","-75.53355","39.76873","10003","10",NULL,"12.8938461538462",7552,False,False,36184,NULL,8,True,True,True,NULL,True,True,True,0
"110054145108","-97.40141","27.79638","48355","48",NULL,"10.0507692307692",6948,False,False,32638,2,8,True,True,True,NULL,True,True,True,0
"110054145117","-97.432229","27.799316","48355","48",NULL,"10.0507692307692",6948,False,False,32638,NULL,7,True,True,True,NULL,True,True,True,0
"110054145126","-97.450559","27.728255","48355","48",NULL,"10.0507692307692",6948,False,False,32638,1,5,True,True,True,NULL,True,True,True,0
"110054145135","-97.42349","27.77797","48355","48",NULL,"10.0507692307692",6948,False,False,32638,NULL,8,True,True,True,NULL,True,True,True,0
"110054145144","-87.86565","41.935644","17031","17","{2,4}","11.9869230769231",-34739,False,False,59038,1,7,True,False,True,NULL,True,True,True,1
"110054145153","-110.947683","32.170118","04019","04",NULL,"11.8530769230769",-31045,False,True,35834,1,5,True,True,True,NULL,True,True,NULL,0
"110054145162","-110.957975","32.152571","04019","04",NULL,"11.8530769230769",-31045,False,True,35834,NULL,6,True,True,True,NULL,True,True,NULL,0
"110054145171","-110.957975","32.152571","04019","04",NULL,"11.8530769230769",-31045,False,True,35834,NULL,6,True,True,True,NULL,True,True,NULL,0
"110054145180","-110.957975","32.152571","04019","04",NULL,"11.8530769230769",-31045,False,True,35834,NULL,6,True,True,True,NULL,True,True,NULL,0
"110054145199","-110.957975","32.152571","04019","04",NULL,"11.8530769230769",-31045,False,True,35834,NULL,6,True,True,True,NULL,True,True,NULL,0
"110054145206","-110.957975","32.152571","04019","04",NULL,"11.8530769230769",-31045,False,True,35834,NULL,6,True,True,True,NULL,True,True,NULL,0
"110054145224","-119.28096","36.33064","06107","06","{4}","24.2230769230769",75504,True,False,48022,NULL,3,True,True,True,NULL,True,True,True,0
"110054145233","-119.283108","36.32927","06107","06","{4}","24.2230769230769",75504,True,False,48022,NULL,3,True,True,True,NULL,True,True,True,0
"110054145251","-119.28421","36.32926","06107","06","{4}","24.2230769230769",75504,True,False,48022,1,3,True,True,True,NULL,True,True,True,0
"110054145260","-119.28745","36.33069","06107","06","{4}","24.2230769230769",75504,True,False,48022,1,3,True,True,True,NULL,True,True,True,0
"110054145279","-119.286488","36.330186","06107","06","{4}","24.2230769230769",75504,True,False,48022,1,3,True,True,True,NULL,True,True,True,0
"110054145288","-119.28637","36.33046","06107","06","{4}","24.2230769230769",75504,True,False,48022,1,3,True,True,True,NULL,True,True,True,0
"110054145304","-119.28672","36.33046","06107","06","{4}","24.2230769230769",75504,True,False,48022,1,3,True,True,True,NULL,True,True,True,0
"110054145313","-119.2852","36.33083","06107","06","{4}","24.2230769230769",75504,True,False,48022,1,3,True,True,True,NULL,True,True,True,0
"110054145331","-119.2871","36.33244","06107","06","{4}","24.2230769230769",75504,True,False,48022,1,3,True,True,True,NULL,True,True,True,0
"110054145340","-119.28588","36.33398","06107","06","{4}","24.2230769230769",75504,True,False,48022,NULL,3,True,True,True,NULL,True,True,True,0
"110054145359","-119.28789","36.33289","06107","06","{4}","24.2230769230769",75504,True,False,48022,1,3,True,True,True,NULL,True,True,True,0
"110054145368","-80.62831","40.34908","39081","39",NULL,"11.0361538461538",37952,True,False,43920,NULL,3,True,False,True,NULL,False,True,True,0
"110054145377","-80.62602","40.36903","39081","39",NULL,"11.0361538461538",37952,True,False,43920,1,3,True,False,True,NULL,True,True,True,0
"110054145395","-119.290051","36.333791","06107","06","{4}","24.2230769230769",75504,True,False,48022,1,3,True,True,True,NULL,True,True,True,0
"110054145411","-87.542764","40.405733","17183","17","{2,4}","11.9869230769231",-34739,False,False,59038,NULL,NULL,True,True,True,NULL,True,True,True,1
"110054145420","-87.63561","39.97622","17183","17","{2,4}","11.9869230769231",-34739,False,False,59038,NULL,2,True,True,True,NULL,True,True,True,1
"110054145448","-73.20979","44.4879","50007","50","{2}","17.4407692307692",3445,False,True,36010,NULL,6,True,False,True,NULL,True,True,True,0
"110054145457","-120.43391","34.98107","06083","06","{4}","24.2230769230769",75504,True,False,48022,NULL,6,True,True,False,True,True,True,NULL,0
"110054145475","-85.147663","43.75466","26107","26",NULL,"13.5746153846154",-7468,False,False,39690,NULL,NULL,True,True,True,NULL,True,True,True,0
"110003604742","-85.6873","42.95651","26081","26",NULL,"13.5746153846154",-7468,False,False,39690,NULL,8,True,True,True,NULL,True,True,True,0
"110003604742","-85.6873","42.95651","26081","26",NULL,"13.5746153846154",-7468,False,False,39690,NULL,8,True,True,True,NULL,True,True,True,0
"110012024175","-87.34364","38.3386","18051","18",NULL,"11.6746153846154",12707,True,True,39630,NULL,2,True,True,True,NULL,True,True,True,0
"110015336698","-93.29557","44.97959","27053","27","{6}","12.1276923076923",12734,False,True,50780,2,7,True,True,True,NULL,True,True,True,0
"110021998506","-68.40071","46.62936","23003","23","{4,7}","20.2846153846154",4068,False,False,33282,1,NULL,True,True,True,NULL,True,True,True,0
"110038706326","-82.66319","27.76247","12103","12",NULL,"13.39",13226,False,True,31532,NULL,4,True,True,True,NULL,True,True,True,0
"110054145484","-85.503062","43.773709","26107","26",NULL,"13.5746153846154",-7468,False,False,39690,NULL,1,True,True,True,NULL,True,True,True,0
"110054145493","-85.019069","41.935608","26023","26",NULL,"13.5746153846154",-7468,False,False,39690,NULL,1,True,True,True,NULL,True,True,True,0
"110054145509","-72.50398","44.19889","50023","50","{2}","17.4407692307692",3445,False,True,36010,1,2,True,True,True,NULL,True,True,True,0
"110054145518","-72.610017","42.143676","25013","25","{2,7}","22.9169230769231",33434,False,True,54582,1,4,True,False,True,NULL,True,True,True,1
"110054145527","-71.32957","41.89508","25005","25","{2,7}","22.9169230769231",33434,False,True,54582,NULL,6,True,True,True,NULL,True,True,True,3
"110054145545","-71.01962","42.46012","25009","25","{2,7}","22.9169230769231",33434,False,True,54582,1,8,True,True,True,NULL,True,True,True,3
"110054145563","-71.599355","43.282257","33013","33",NULL,"23.2892307692308",-6623,False,False,38740,1,2,True,True,True,NULL,True,False,True,2
"110054145689","-98.485135","45.473973","46013","46",NULL,"10.4076923076923",-908,False,True,31334,NULL,4,True,True,True,NULL,True,True,NULL,0
"110054145787","-85.66746","42.94512","26081","26",NULL,"13.5746153846154",-7468,False,False,39690,1,5,True,True,True,NULL,True,True,True,0
"110054145821","-85.66692","42.95439","26081","26",NULL,"13.5746153846154",-7468,False,False,39690,NULL,4,True,True,True,NULL,True,True,True,0
"110054145830","-85.66641","42.95426","26081","26",NULL,"13.5746153846154",-7468,False,False,39690,NULL,4,True,True,True,NULL,True,True,True,0
"110054145849","-85.66641","42.95416","26081","26",NULL,"13.5746153846154",-7468,False,False,39690,NULL,4,True,True,True,NULL,True,True,True,0
"110054145876","-85.66642","42.95382","26081","26",NULL,"13.5746153846154",-7468,False,False,39690,NULL,4,True,True,True,NULL,True,True,True,0
"110054145894","-85.66642","42.95578","26081","26",NULL,"13.5746153846154",-7468,False,False,39690,NULL,4,True,True,True,NULL,True,True,True,0
"110054145901","-85.66642","42.95563","26081","26",NULL,"13.5746153846154",-7468,False,False,39690,NULL,4,True,True,True,NULL,True,True,True,0
"110054145929","-85.66642","42.9554","26081","26",NULL,"13.5746153846154",-7468,False,False,39690,NULL,4,True,True,True,NULL,True,True,True,0
"110054146036","-85.66642","42.9552","26081","26",NULL,"13.5746153846154",-7468,False,False,39690,NULL,4,True,True,True,NULL,True,True,True,0
"110054146045","-85.66641","42.95514","26081","26",NULL,"13.5746153846154",-7468,False,False,39690,NULL,4,True,True,True,NULL,True,True,True,0
"110054146054","-85.665704","42.955902","26081","26",NULL,"13.5746153846154",-7468,False,False,39690,1,4,True,True,True,NULL,True,True,True,0
"110054146081","-85.66524","42.95565","26081","26",NULL,"13.5746153846154",-7468,False,False,39690,1,4,True,True,True,NULL,True,True,True,0
"110054146090","-85.66524","42.95555","26081","26",NULL,"13.5746153846154",-7468,False,False,39690,1,4,True,True,True,NULL,True,True,True,0
"110054146125","-85.66524","42.95542","26081","26",NULL,"13.5746153846154",-7468,False,False,39690,1,4,True,True,True,NULL,True,True,True,0
"110054146134","-85.66524","42.95536","26081","26",NULL,"13.5746153846154",-7468,False,False,39690,1,4,True,True,True,NULL,True,True,True,0
"110054146161","-85.66524","42.95523","26081","26",NULL,"13.5746153846154",-7468,False,False,39690,1,4,True,True,True,NULL,True,True,True,0
"110054146170","-85.66524","42.9552","26081","26",NULL,"13.5746153846154",-7468,False,False,39690,1,4,True,True,True,NULL,True,True,True,0
"110054146198","-112.301","31.78","04019","04",NULL,"11.8530769230769",-31045,False,True,35834,1,NULL,True,True,True,NULL,True,True,NULL,0
"110054146223","-85.62974","41.93563","26149","26",NULL,"13.5746153846154",-7468,False,False,39690,NULL,NULL,True,True,True,NULL,True,True,True,0
"110054146232","-90.157748","38.698347","17119","17","{2,4}","11.9869230769231",-34739,False,False,59038,NULL,8,True,True,True,NULL,True,True,True,0
"110054146278","-80.6184","40.30096","39081","39",NULL,"11.0361538461538",37952,True,False,43920,NULL,1,True,False,True,NULL,False,True,True,0
"110054146287","-90.2076","29.9745","22051","22",NULL,"9.20538461538461",19849,False,True,34416,NULL,7,True,False,True,NULL,True,True,True,0
"110054146296","-90.207995","29.974387","22051","22",NULL,"9.20538461538461",19849,False,True,34416,NULL,7,True,False,True,NULL,True,True,True,0
"110054146303","-80.22491","25.83212","12086","12",NULL,"13.39",13226,False,True,31532,1,9,True,True,True,NULL,True,True,True,0
"110054146312","-84.802481","42.267146","26025","26",NULL,"13.5746153846154",-7468,False,False,39690,NULL,2,True,True,True,NULL,True,True,True,0
"110054146330","-85.6142","41.95474","26149","26",NULL,"13.5746153846154",-7468,False,False,39690,1,NULL,True,True,True,NULL,True,True,True,0
"110054146358","-88.54049","44.01107","55139","55",NULL,"12.4792307692308",12109,False,True,43282,NULL,3,True,False,True,NULL,True,True,True,0
"110054146367","-88.54251","44.0093","55139","55",NULL,"12.4792307692308",12109,False,True,43282,NULL,3,True,False,True,NULL,True,True,True,0
"110054146385","-76.53592","39.29233","24510","24",NULL,"14.3053846153846",25934,False,True,34766,NULL,9,True,False,True,NULL,True,True,True,1
"110054146438","-122.62942","41.74031","06093","06","{4}","24.2230769230769",75504,True,False,48022,NULL,1,True,True,False,NULL,True,True,True,0
"110054146456","-80.93413","29.02012","12127","12",NULL,"13.39",13226,False,True,31532,NULL,1,True,True,True,True,True,True,True,0
"110054146465","-80.90109","29.03853","12127","12",NULL,"13.39",13226,False,True,31532,NULL,1,True,True,True,NULL,True,True,True,0
"110000878809","-75.47968","40.68816","42095","42",NULL,"12.5638461538462",-70484,False,False,41540,NULL,7,True,True,True,NULL,True,False,True,0
"110003601594","-86.2366","43.20097","26121","26",NULL,"13.5746153846154",-7468,False,False,39690,NULL,3,True,True,True,NULL,True,True,True,0
"110015334173","-95.567137","37.274438","20125","20",NULL,"11.1884615384615",-7317,False,True,35474,NULL,NULL,True,True,True,NULL,True,True,True,0
"110032504662","-74.76455","40.233","34021","34","{1,5}","15.1738461538462",8762,False,False,54244,NULL,5,True,True,True,NULL,True,True,True,0
"110038727526","-92.94384","42.05167","19127","19",NULL,"9.31923076923077",-5401,False,True,37572,NULL,1,True,True,True,NULL,True,True,True,0
"110039532468","-83.884952","32.553878","13225","13",NULL,"11.2553846153846",23537,False,True,33230,NULL,2,True,True,True,NULL,True,True,True,0
"110039555219","-91.58171","41.6875","19103","19",NULL,"9.31923076923077",-5401,False,True,37572,NULL,6,True,True,True,NULL,True,True,True,0
"110039555380","-122.417973","38.155209","06097","06","{4}","24.2230769230769",75504,True,False,48022,NULL,1,True,False,False,True,True,True,NULL,3
"110039555433","-85.76698","38.25494","21111","21",NULL,"10.1892307692308",8059,False,True,36214,1,7,True,True,True,NULL,True,True,True,0
"110039555460","-85.76698","38.25494","21111","21",NULL,"10.1892307692308",8059,False,True,36214,1,7,True,True,True,NULL,True,True,True,0
"110039555521","-80.88167","35.25981","37119","37",NULL,"10.6269230769231",14875,True,True,30384,NULL,6,True,False,True,True,True,True,True,0
"110039555576","-73.217273","44.475773","50007","50","{2}","17.4407692307692",3445,False,True,36010,NULL,6,True,False,True,NULL,True,True,True,0
"110039555610","-72.59363","42.59797","25011","25","{2,7}","22.9169230769231",33434,False,True,54582,1,1,True,False,True,NULL,True,True,True,2
"110039555692","-83.920386","35.959975","47093","47",NULL,"10.8084615384615",25944,False,True,32142,1,6,True,False,True,NULL,True,True,True,1
"110039555709","-72.670631","41.755798","09003","09","{4}","23.84",-9594,True,False,48826,1,5,True,False,True,NULL,True,True,True,2
"110039555852","-87.90686","43.041809","55079","55",NULL,"12.4792307692308",12109,False,True,43282,2,7,True,False,True,NULL,True,True,True,0
"110043455427","-110.965935","32.187836","04019","04",NULL,"11.8530769230769",-31045,False,True,35834,NULL,14,True,True,True,NULL,True,True,NULL,0
"110054146492","-88.55664","44.01587","55139","55",NULL,"12.4792307692308",12109,False,True,43282,NULL,3,True,False,True,NULL,True,True,True,0
"110054146517","-88.55605","44.01578","55139","55",NULL,"12.4792307692308",12109,False,True,43282,NULL,3,True,False,True,NULL,True,True,True,0
"110054146599","-87.64098","41.82108","17031","17","{2,4}","11.9869230769231",-34739,False,False,59038,NULL,7,True,False,True,NULL,True,True,True,1
"110054146704","-87.68753","40.46467","17183","17","{2,4}","11.9869230769231",-34739,False,False,59038,1,NULL,True,False,True,NULL,True,True,True,1
"110054146722","-87.63671","40.06559","17183","17","{2,4}","11.9869230769231",-34739,False,False,59038,NULL,3,True,True,True,NULL,True,True,True,1
"110054146759","-83.17125","41.11634","39147","39",NULL,"11.0361538461538",37952,True,False,43920,1,2,True,True,True,NULL,True,True,NULL,0
